measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,14,Maldives,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,882.395541937,967.9324559490001,790.995468694
1,Deaths,14,Maldives,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,926.917953934,1041.14393426,823.1060936240001
1,Deaths,68,South Korea,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,820.868007713,924.5111987509999,722.1615688549999
1,Deaths,68,South Korea,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,426.609278838,481.866392641,372.677671986
1,Deaths,45,Bulgaria,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,983.818549454,1024.5050182799998,947.260236983
1,Deaths,45,Bulgaria,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,654.2789584010001,683.646001118,626.840676537
1,Deaths,95,United Kingdom,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,698.552108248,718.526824774,679.231569615
1,Deaths,95,United Kingdom,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,389.74840701700003,404.31765510200006,376.088760352
1,Deaths,14,Maldives,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,702.882171568,776.148265062,627.30509648300006
1,Deaths,14,Maldives,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,776.159895603,867.7670431959999,693.612336009
1,Deaths,37,Kyrgyzstan,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1124.1156822,1184.71374872,1060.16209124
1,Deaths,37,Kyrgyzstan,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,668.468583779,706.381208038,629.798565229
1,Deaths,33,Armenia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,773.292699664,829.530500511,718.340252845
1,Deaths,33,Armenia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,522.904459664,556.63708067,486.51021092900004
1,Deaths,148,Morocco,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,750.8364845670001,810.6265009470001,654.151593834
1,Deaths,148,Morocco,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,611.534596834,706.5327941009999,477.657163687
1,Deaths,133,Venezuela,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,685.3057851670001,741.605088955,632.7988043839999
1,Deaths,133,Venezuela,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,490.58497018,529.617928473,452.946721219
1,Deaths,152,Saudi Arabia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,540.386710822,597.366231785,481.67244729199996
1,Deaths,152,Saudi Arabia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,509.79219283699996,572.7887150969999,450.969997304
1,Deaths,57,Belarus,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1014.45988453,1071.3515566,957.091379714
1,Deaths,57,Belarus,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,532.340962041,563.057723973,502.202586114
1,Deaths,106,The Bahamas,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,755.2401866499999,797.215010813,715.138411854
1,Deaths,106,The Bahamas,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,478.58883613499995,505.45873748900004,449.543000165
1,Deaths,30,Vanuatu,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1265.6372352600001,1396.58945155,1144.90253555
1,Deaths,30,Vanuatu,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1060.6235359799998,1214.98416748,913.2467948420001
1,Deaths,144,Jordan,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,633.443308519,727.269922486,572.375720793
1,Deaths,144,Jordan,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,610.1017007739999,700.527968317,510.274753671
1,Deaths,140,Bahrain,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,942.823605658,1080.28763982,822.292176038
1,Deaths,140,Bahrain,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,802.8617959150001,929.5748330170001,691.980685212
1,Deaths,422,"Virgin Islands, U.S.",1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,695.420455039,754.1567107,631.2969447539999
1,Deaths,422,"Virgin Islands, U.S.",2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,460.76607770000004,497.75351630499995,401.98359772
1,Deaths,22,Fiji,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1159.87158941,1401.92807792,942.090370195
1,Deaths,22,Fiji,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,882.870025516,1164.61414846,660.333105015
1,Deaths,182,Malawi,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,343.686068305,455.70443471399994,219.389364936
1,Deaths,182,Malawi,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,512.554542619,629.307951942,410.569720307
1,Deaths,218,Togo,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,466.389561735,513.613353792,416.48410176400006
1,Deaths,218,Togo,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,471.91500400499996,535.9413453139999,403.49883578699996
1,Deaths,91,Portugal,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,624.312681352,652.526771538,597.103918971
1,Deaths,91,Portugal,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,368.237247804,389.214026906,348.092764898
1,Deaths,148,Morocco,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,552.9984033449999,607.5753249669999,395.34201340000004
1,Deaths,148,Morocco,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,481.52891918700004,584.3507556440001,330.239691938
1,Deaths,129,Honduras,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,505.441544587,629.066162554,410.17393271599997
1,Deaths,129,Honduras,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,558.410323331,628.657258333,486.129506407
1,Deaths,76,Belgium,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,677.169475831,711.615450296,644.2985420450001
1,Deaths,76,Belgium,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,327.69684083799996,349.324055018,307.50493471799996
1,Deaths,7,North Korea,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,839.054228816,935.9798594170001,714.266263494
1,Deaths,7,North Korea,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,590.583848639,656.043794656,510.261062441
1,Deaths,207,Ghana,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,886.892216612,984.45539815,796.396559008
1,Deaths,207,Ghana,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,908.060896864,1018.78705064,795.038579176
1,Deaths,298,American Samoa,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,868.790258838,955.6838084550001,783.0283999170001
1,Deaths,298,American Samoa,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,495.16767133400003,551.90554631,438.767902361
1,Deaths,133,Venezuela,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,547.397238447,592.84905619,505.120005091
1,Deaths,133,Venezuela,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,428.80023559000006,464.596091347,392.99866539199996
1,Deaths,30,Vanuatu,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,1037.14215961,1164.5027593799998,923.418370506
1,Deaths,30,Vanuatu,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,867.2378743090001,1009.33990828,729.0161478609999
1,Deaths,126,Costa Rica,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,472.04969643900006,502.50511834300005,446.113311332
1,Deaths,126,Costa Rica,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,335.677602662,357.287152964,315.48757766200004
1,Deaths,125,Colombia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,498.825492027,524.512159473,475.637095498
1,Deaths,125,Colombia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,384.22059283699997,404.284401253,365.547478307
1,Deaths,110,Dominica,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,668.069569096,722.5597585539999,605.6021092240001
1,Deaths,110,Dominica,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,628.032295945,679.86353355,575.61845832
1,Deaths,118,Suriname,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,673.7557896229999,705.183397517,640.270045553
1,Deaths,118,Suriname,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,534.061405932,566.515188777,502.287031809
1,Deaths,156,United Arab Emirates,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,545.3126404579999,709.273396843,425.067005806
1,Deaths,156,United Arab Emirates,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,507.93236764899996,616.9113428750001,404.719616045
1,Deaths,175,Burundi,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1563.4817670700002,1796.9678670900003,1335.55036349
1,Deaths,175,Burundi,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1471.1212562399999,1662.64319571,1287.27231705
1,Deaths,195,Namibia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1133.38426789,1237.78896386,1018.34840014
1,Deaths,195,Namibia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,898.0596963910001,967.5472410130001,823.5974240300001
1,Deaths,53,Serbia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,837.633243027,921.682993062,753.563343986
1,Deaths,53,Serbia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,547.8995928410001,615.643160443,484.17241438800005
1,Deaths,186,Seychelles,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,737.440256402,797.408191597,678.053935382
1,Deaths,186,Seychelles,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,469.06916535199997,497.948185088,439.60873066799996
1,Deaths,523,Alabama,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,745.297775433,787.786306695,704.222599096
1,Deaths,523,Alabama,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,393.02755544,420.141834217,368.858941918
1,Deaths,92,Spain,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,591.0472183969999,612.162407886,572.454033373
1,Deaths,92,Spain,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,290.027107246,305.861921074,273.674133454
1,Deaths,95,United Kingdom,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,652.414470804,668.594745274,635.010800885
1,Deaths,95,United Kingdom,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,360.81551772299997,374.315449779,348.075958346
1,Deaths,191,Zambia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,245.569871717,330.26127293900004,183.78015667
1,Deaths,191,Zambia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,545.79406530000006,659.31738149,405.82424586900004
1,Deaths,478,World Bank Regions,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,898.327467886,922.9921725639999,875.592577908
1,Deaths,478,World Bank Regions,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,626.680871284,646.65820421,608.606558754
1,Deaths,215,Sao Tome and Principe,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,790.989346288,881.054200597,710.592334215
1,Deaths,215,Sao Tome and Principe,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,729.281583414,820.7155747669999,660.099921617
1,Deaths,211,Mali,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1004.4586796,1106.41063081,908.638170895
1,Deaths,211,Mali,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1150.00714945,1286.0035130200001,1036.32243877
1,Deaths,171,Democratic Republic of the Congo,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1000.64481855,1129.9191775900001,829.4155266280001
1,Deaths,171,Democratic Republic of the Congo,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,906.5064232289999,1017.25301512,791.4831414880001
1,Deaths,72,New Zealand,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,622.541903309,647.058808171,596.970172281
1,Deaths,72,New Zealand,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,350.734418935,367.922654787,333.13469417100004
1,Deaths,41,Uzbekistan,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,856.36236679,917.3477057489999,793.741370109
1,Deaths,41,Uzbekistan,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,606.678279004,657.724396566,564.836125205
1,Deaths,137,North Africa and Middle East,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,764.049611198,795.4855642590001,731.612645209
1,Deaths,137,North Africa and Middle East,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,607.226366674,635.7892580509999,575.801741639
1,Deaths,99,Uruguay,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,750.950716621,782.6036624689999,723.408825706
1,Deaths,99,Uruguay,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,406.570837899,426.76818478900003,385.63356831600004
1,Deaths,199,Western Sub-Saharan Africa,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,937.312611766,1009.6680205399999,870.7471675319999
1,Deaths,199,Western Sub-Saharan Africa,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,885.594128825,952.259714725,834.731684514
1,Deaths,547,Mississippi,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,777.83148556,825.112300823,730.467910831
1,Deaths,547,Mississippi,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,413.211579671,439.46865006499996,387.343624702
1,Deaths,11,Indonesia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,822.415646739,877.636624061,774.759544142
1,Deaths,11,Indonesia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,749.8843740880001,818.969774296,696.982761027
1,Deaths,144,Jordan,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,567.686784482,654.701435094,509.593783022
1,Deaths,144,Jordan,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,561.278802745,649.794222168,463.98378056499996
1,Deaths,38,Mongolia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1076.01741356,1197.66373492,986.9041765650001
1,Deaths,38,Mongolia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,816.222691114,909.91274713,725.010404181
1,Deaths,65,High-income Asia Pacific,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,501.39897670700003,523.933603101,480.059821883
1,Deaths,65,High-income Asia Pacific,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,266.721913682,280.83837544899995,253.640010102
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,925.8904784339999,968.684105316,882.564096678
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,671.4694856970001,701.6959481529999,640.424300904
1,Deaths,34,Azerbaijan,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1129.77870901,1208.41285068,1053.56184512
1,Deaths,34,Azerbaijan,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,699.2176323159999,748.570806638,646.465926271
1,Deaths,527,California,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,522.375671011,550.635603881,493.235612582
1,Deaths,527,California,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,327.716137943,348.645363487,304.797373665
1,Deaths,103,Latin America and Caribbean,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,704.841200225,723.14658333,686.500785719
1,Deaths,103,Latin America and Caribbean,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,502.02761991,517.249606032,488.110700236
1,Deaths,203,Cape Verde,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,800.339184272,861.885017222,735.289677409
1,Deaths,203,Cape Verde,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,514.955824363,559.364980452,470.062412383
1,Deaths,114,Haiti,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,748.0623046119999,829.541744608,651.531278238
1,Deaths,114,Haiti,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,1045.81981898,1159.0653509400001,948.983751657
1,Deaths,187,Somalia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1103.85323259,1261.9022639500001,961.64950685
1,Deaths,187,Somalia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1254.2953491,1435.44606568,1052.56428274
1,Deaths,126,Costa Rica,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,396.586604842,422.293023715,373.875433199
1,Deaths,126,Costa Rica,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,297.380770181,318.272564301,279.24517728
1,Deaths,84,Ireland,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,756.660886549,804.181007741,710.577377812
1,Deaths,84,Ireland,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,430.66645707799995,459.492748913,400.81816602800006
1,Deaths,551,Nevada,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,687.384717174,724.137032443,648.870000439
1,Deaths,551,Nevada,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,401.52565992899997,424.76578599299995,378.185220851
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,439.97883434400006,475.90894270999996,402.538493691
1,Deaths,242,Sub-Saharan Africa - WB,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,486.98327604900004,527.148974471,443.60202412200005
1,Deaths,114,Haiti,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1128.43566361,1240.25428065,1016.15537951
1,Deaths,114,Haiti,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1346.46797175,1472.4287047,1233.13251835
1,Deaths,107,Barbados,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,613.36245129,665.095680236,569.02238151
1,Deaths,107,Barbados,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,439.06107056599996,474.23159503,405.631316111
1,Deaths,536,Illinois,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,674.870131108,708.286632867,641.910886938
1,Deaths,536,Illinois,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,379.05558247,398.865011294,359.671402018
1,Deaths,531,District of Columbia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,953.487495287,1014.67355699,896.092819049
1,Deaths,531,District of Columbia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,464.694146891,493.470227126,435.83803087
1,Deaths,123,Peru,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,568.381735777,617.023798123,523.1847397170001
1,Deaths,123,Peru,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,448.731690506,484.577522633,414.36080701
1,Deaths,527,California,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,595.354346354,627.300195323,563.048542143
1,Deaths,527,California,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,348.690273505,369.45175789900003,325.390026772
1,Deaths,140,Bahrain,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,873.836513821,1002.26923803,757.145670287
1,Deaths,140,Bahrain,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,760.094669522,885.60593187,651.639378284
1,Deaths,65,High-income Asia Pacific,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,425.48182595000003,446.031493166,405.24948223800004
1,Deaths,65,High-income Asia Pacific,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,242.884480317,255.83394922399998,229.834503585
1,Deaths,164,Nepal,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1085.89979384,1179.74777824,997.332391423
1,Deaths,164,Nepal,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1087.38117538,1201.4268062,975.929249018
1,Deaths,61,Moldova,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1148.67312164,1254.10735732,1043.26821937
1,Deaths,61,Moldova,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,768.551126489,836.276698585,704.837478172
1,Deaths,18,Thailand,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,548.034265287,585.936342672,510.87276981699995
1,Deaths,18,Thailand,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,368.922512131,395.993911903,343.085003174
1,Deaths,179,Ethiopia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1385.30402585,1522.22548024,1250.1262010399998
1,Deaths,179,Ethiopia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1293.28654281,1449.6100846000002,1163.71578509
1,Deaths,49,Macedonia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,825.3685195510001,896.936547895,761.252381035
1,Deaths,49,Macedonia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,612.102973372,672.156021651,556.445772196
1,Deaths,239,East Asia & Pacific - WB,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,862.457064402,898.505410676,824.94931557
1,Deaths,239,East Asia & Pacific - WB,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,599.689202366,625.118343424,573.911181512
1,Deaths,145,Kuwait,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,489.05967162800005,589.324196822,408.58492197000004
1,Deaths,145,Kuwait,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,469.091792312,562.781690497,388.569887067
1,Deaths,96,Southern Latin America,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,741.7103019479999,769.781482839,712.7459246809999
1,Deaths,96,Southern Latin America,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,429.749322392,449.735829062,409.472126459
1,Deaths,87,Luxembourg,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,683.0663307379999,713.467608621,652.492888451
1,Deaths,87,Luxembourg,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,355.712566026,378.707695221,333.86312670200005
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,1054.5471454199999,1111.4055324199999,1005.45958809
1,Deaths,242,Sub-Saharan Africa - WB,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,955.850581161,1018.59383097,912.0061179789999
1,Deaths,523,Alabama,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,674.116087589,711.295472398,636.221948808
